OBJECTID,RouteID,FromARMeasure,ToARMeasure,NHS_TYPE,GlobalID,Shape_Length
3898,RND_700369_P,0,0.0624852,M21PA,{874A1C45-7F18-4303-8BB8-520A5CA142F1},122.024254742185
3899,SB_SB_CLIFF DR_P,1.1174585,1.1184581,M21PA,{F0F6E58D-1BB0-44C8-8360-7E9F1C2EC7CB},1.94731856054752
3900,SBD_ONT_MILLIKEN AVE_P,1.070867,1.5641957,M21PA,{413F33F6-F555-4580-B0E1-1D41B28ED25A},961.479418544385
3901,MERGE_070@149_1_P,0,0.1698114,O-NHS,{A1D84387-A2FC-4CCE-B8A9-D3CEB6BBAC56},354.96659995409
3902,MERGE_001@156_1_P,0,0.2724625,O-NHS,{D9F63EF4-CCBD-4DF5-BAF9-63A35E14D296},547.844197328802
3903,RAMP_138791_P,0,0.2975848,M21PA,{4D88C085-54BA-4907-ABED-8B2600D88174},588.323645710097
3904,RAMP_138791_P,0.2985848,0.4952658,M21PA,{93E7A843-A44E-430F-8E01-24449681FA27},390.658936236218
3905,SHS_299._S,137.3450386,137.3464308,,{1B7294E1-F521-4F16-8FAF-3B988936A28F},2.9474721369279
3906,SBD_COL_NEW RECHE CANYON RD_P,0,0.3011933,M21PA,{EBA1925B-9742-4A2C-BA20-F5DE634AD809},586.09376582042
3907,ORA_WTM_GARDEN GROVE BLVD_S,0.1017981,0.2640893,M21PA,{DC548EC9-FF90-41E4-AE80-49169AD96B36},313.825812310184
3908,MERGE_070@149_1_S,0,0.1152899,O-NHS,{EE20AE54-0D72-4F1F-A2BD-E6A0B4383936},241.011575778334
3909,SHS_070._S,21.4311603,52.613948,O-NHS,{8F44AB34-D116-4A5E-9865-8087B272ACFD},65012.457975932
3910,SHS_070._S,52.613948,52.6161876,,{4EB45F43-8158-4CC5-AE38-49A749B77570},4.6813111270098
3911,MERGE_001@156_1_S,0,0.2184443,O-NHS,{DD4BE5FD-68D1-4888-8A2C-CEDAD47A233D},439.248523372207
3912,SD_SD_KEARNY VILLA RD_S,3.2773791,6.0601345,M21PA,{3749B89C-EC47-418B-BA4A-AF7F6E92021E},5358.00837306222
3913,SHS_299._P,137.3399219,137.3403912,,{5A70A787-5DBA-4DD0-8E27-17D7A95D0543},0.993554025111349
3914,ORA_STT_KNOTT ST_S,0,0.1647098,M21PA,{542A09B6-A808-4580-95C8-9842B7599211},319.851670021816
3915,LA_CO_W AVE I_P,6.0077941,13.0630277,M21PA,{5BA921C8-805D-4F5B-9301-304C7C8C3102},13805.7387029239
3916,SHS_018._P,0.1271505,2.3512129,M21PA,{F2F2B1B3-3A46-4F2C-82FA-05B36F4090C4},4339.94749584106
3917,SHS_018._P,79.9720973,90.5055063,M21PA,{1CE7B3F9-FEF2-4352-A345-DF5060E3B191},20583.2220332332
3918,SHS_018._P,2.3512129,79.9720973,,{69917BD8-BC9F-4599-9FDB-32A804E037AE},151312.488286984
3919,SHS_263._P,0,0.4157061,,{F2E30ACB-AFEE-4A95-B796-5A31A8069FF7},899.715821761557
3920,SHS_263._S,0,0.3916286,,{84C056E7-5A13-4928-BFE4-61A60F3A830C},847.61353893762
3921,SHS_299._P,137.3403912,140.4426572,M21PA,{7D37C86C-4D9E-40FB-ACA8-C4928EFAB1A1},6568.77315420876
3922,SHS_299._P,140.4426572,140.7272376,,{02CF61C9-3227-4F6E-AA97-64F6A5D1A848},602.676932219692
3923,SHS_299._S,137.3464308,140.4480211,M21PA,{AE0E2DE3-6EDF-466E-BA64-468EDA898B96},6567.33343854101
3924,SHS_299._S,140.4480211,140.7326015,,{99BD26DB-954E-43E2-B13F-5A54B0B88CE5},602.676932219692
3925,SHS_033._P,11.3143049,13.4435738,M21PA,{6B4D9E7D-1988-4EC0-A40C-6DB5305B0A60},4161.5121768373
3926,SHS_033._P,13.4435738,13.531654,,{58E8B360-9E4B-4E5B-B40D-420B1A86AB06},172.067090489488
3927,SHS_033._S,11.3086797,13.4436494,M21PA,{790CA767-B4BD-4845-A721-2BB83FF588BB},4172.67322321062
3928,SHS_033._S,13.4436494,13.486317,,{06A8B7C2-725D-4C95-ACF8-7D1EA3219EBC},83.3390102683032
3929,MERGE_017@001_1_S,0,0.0217365,O-NHS,{BBECD18D-2923-47B9-B6AB-F6ECDC3CE477},43.8542015626267
3930,SHS_002._P,14.1631348,18.8808439,M21PA,{E0E02E19-3F76-4421-83DD-1EB351EE57A9},9197.34089328592
3931,SHS_002._P,18.8808439,19.0222905,,{3775F471-4886-457C-9E20-7D080CED1615},276.169653033235
3932,SHS_018._S,0.1262207,2.3506722,M21PA,{00DE214A-8598-4441-BB7F-0683D99B8D0B},4340.72003957564
3933,SHS_018._S,79.9574982,90.4958661,M21PA,{5C000EE8-DBC5-47E4-9C75-ECEB167CA371},20592.88285858
3934,SHS_018._S,2.3506722,79.9574982,,{B7C5BEE6-CA6F-4EEA-A788-56144FED35ED},151285.088272499
3935,SHS_139._P,0,0.744481,,{E85EADC9-C73B-426C-B643-BFA5B4D0B4DC},1576.35902354831
3936,SHS_139._S,0,0.744481,,{C4BDE376-4243-444E-9BAB-44D458CDD72A},1576.35902354831
3937,SHS_154._P,30.2725097,32.5659916,M21PA,{E406862D-5BEC-4D9D-81AE-F8165EB7591D},4486.29317810563
3938,SHS_154._P,29.8527088,30.2725097,,{A077B2CD-88EC-46C9-8E35-24E81216ED2B},820.327613149519
3939,SHS_154._S,30.2728126,32.5662945,M21PA,{4D5BFA5A-FDBF-47F5-A59D-EC72F8D1DD94},4486.29317810563
3940,SHS_154._S,29.9058595,30.2728126,,{667771A9-4437-4D6F-92ED-8EA56D2342D1},717.180099195717
3941,SHS_041._P,16.9102558,17.0015141,,{7845873F-9464-4367-A928-42EB41858CC8},180.772044855259
3942,SHS_041._S,14.1952983,16.9093422,M21PA,{ADC82213-FD2C-491F-B314-4897F6A45F73},5373.99759876003
3943,SHS_041._S,16.9093422,17.0006004,,{A0A74B20-886F-4B79-AF05-0191BA8990D4},180.771823411292
3944,LA_LA_W SUMMERLAND AVE_P,0.0539546,1.0298959,M21PA,{DD4D9CBF-890E-4E6F-85D9-AFE7FB260A4C},1886.81582360447
3945,PLA_AUB_HIGH ST_P,1.0714816,1.3707014,M21PA,{A8CF4350-253D-4054-9726-D06C2DE79C28},620.217310259673
3946,SHS_058._P,103.6903212,103.9171827,M21PA,{2F556864-882D-410C-A8EE-C98165B20741},447.618811261644
3947,SHS_058._S,103.6836467,103.9097212,M21PA,{B6FAD359-7AD1-47E9-ACDF-577066422E3C},446.059807876851
3948,RIV_CO_OLD STATE ROUTE 74_P,5.6572138,6.3051187,M21PA,{2A3FFF19-EADF-40DD-A316-5AFBE43F2DC5},1257.02320225442
3949,RIV_CO_OLD STATE ROUTE 74_S,5.6556403,6.3008988,M21PA,{2A47475A-D429-40AD-8644-5D6F78F9237B},1251.84362756203
3950,ALA_FMT_PERALTA BLVD_S,1.6793775,2.1182071,M21PA,{83DC23BC-940A-44FF-AA4D-FBB38B5C8CB8},893.349543835341
3951,ALA_FMT_FREMONT BLVD_P,9.3802976,11.6538903,M21PA,{59145C0D-E7D8-44EF-BC85-F80671A91DD6},4621.32294511958
3952,SHS_101._S,437.5309414,437.8410273,NISR,{A8DA905C-F622-4E21-A084-C4A93A6DFA21},631.806924493396
3953,SHS_058._P,88.0870011,88.2568155,O-NHS,{58BA0AE4-90B5-46D2-9F71-CD7FD92492B3},335.278769851131
3954,SHS_058._S,88.087026,88.2568404,O-NHS,{6D95418F-9E66-4777-9CEE-F1A11DEF7F3C},335.278769851131
3955,KER_CO_ROSEDALE HWY_P,0,6.0148293,O-NHS,{74C59634-085E-45F7-AC81-212C5BA178E8},11872.0784924674
3956,SHS_058._P,102.5112379,103.6893212,M21PA,{04B79C64-C4B8-4A70-8102-90583237A3D8},2331.16372085134
3957,SHS_058._S,102.4997822,103.6826467,M21PA,{EE89A370-8BB8-4454-BD52-19C928218625},2340.62801294765
3958,SHS_067._P,0,8.652731,M21PA,{5BB7826B-07B7-4BD2-944E-B7424D008381},16625.9057290512
3959,SHS_067._P,8.652731,8.7051018,,{DAC07942-CB3E-45D1-8E16-70E1E8B1176F},100.610340363861
3960,SHS_067._S,0,8.6476942,M21PA,{B32EDF8F-1C00-454C-8CF2-9F0D711A3718},16616.3899803859
3961,SHS_067._S,8.6476942,8.6933544,,{7EB9B828-41C2-417E-8598-8572CAAF3A8B},87.7229213994159
3962,ALA_NWK_MOWRY AVE_S,3.6346377,3.7447769,M21PA,{3828CB1A-A690-4296-B2C4-40BE8C82CCAF},225.814478358441
3963,SHS_121._S,15.9038236,17.9042169,M21PA,{2B357792-3134-46D3-8B3F-0427BAB75D3B},4103.61629524078
3964,SHS_121._S,17.9212153,21.6740567,M21PA,{E630CA5F-5F98-4AEF-A572-7139B861618B},7706.85364874195
3965,SHS_116._P,24.6628091,27.0624246,M21PA,{8738D15C-C7FB-4388-BEDE-E19ABFEFA0DD},4931.95161058688
3966,SHS_101._S,0,0.1456529,NISR,{5E5ADE7B-EBB1-4119-9108-7390DDD877CE},283.773522339833
3967,SHS_116._S,24.6682583,27.1436833,M21PA,{74AA65E5-5506-4CC6-AC96-1D8C94D2BBB9},5087.87082739419
3968,ALA_FMT_PASEO PADRE PKWY_P,0,10.7293272,M21PA,{F774EF2F-D251-4F9A-8DA5-EB84424634C3},21799.409747265
3969,ALA_FMT_PASEO PADRE PKWY_S,0,10.7583094,M21PA,{7B5A911F-F774-4625-9195-21DA66058A3A},21858.3184457921
3970,KER_BKD_AIRPORT DR_P,0,2.8201113,M21PA,{E589BEBB-DABB-4A39-A2B5-00F595B76F84},5583.02736697319
3971,ALA_OAK_MIDDLE HARBOR RD_P,0,1.0489955,,{BF28C348-3A1C-4E9D-A33C-B106401A377C},2137.876498559
3972,ALA_OAK_7TH ST_P,0.6465066,1.090112,,{30D9AB1A-C2BF-477D-8111-F353456D5BC8},904.096787398583
3973,FRE_CLO_TOLLHOUSE RD_P,1.9293816,2.7808005,,{47092D3C-02B3-4287-8547-41A5F26B6C41},1702.50098808465
3974,FRE_CO_E JENSEN AVE_P,1.2512413,1.2515338,M21PA,{286C240E-73EB-4FC0-A9BD-E97EA5B30F87},0.587629618113969
3975,FRE_CO_E JENSEN AVE_P,2.1956275,2.9540126,M21PA,{D09EBC19-B9B9-4EB0-874E-3B687BE1BB9A},1521.43594045749
3976,FRE_CO_E JENSEN AVE_P,1.2515338,2.1956275,,{38D5A86D-839B-40E9-8CFF-359ED188452E},1896.44351643473
3977,KER_CO_CALIFORNIA CITY BLVD_P,3.444738,13.7792058,M21PA,{EBF4C21E-D95E-4CF6-BB54-930F3CBB0909},20329.9716922529
3978,KER_CO_CALIFORNIA CITY BLVD_P,13.7792058,15.1057979,,{9B804B97-95F0-40C1-883B-462FBEE8507B},2519.59007589936
3979,KER_CO_CALIFORNIA CITY BLVD_S,0.4813177,5.2792426,M21PA,{05CA5AA9-9875-4EB1-A3E2-52825E22214F},8932.94497671717
3980,KER_CO_CALIFORNIA CITY BLVD_S,5.2792426,6.131577,,{D89BDF1B-6476-4F82-9F81-5CDC59C426A6},1679.86025606763
3981,KER_BKD_MOHAWK ST_P,1.2222079,2.3944678,,{F09408B6-293E-4C35-9393-9CD6F1C8ACB3},2320.8362459379
3982,LA_LBCH_S HARBOR SCENIC DR_S,0,1.0948232,M21PA,{3AB0A916-A670-4F12-816C-B786304CB54B},2122.94591413818
3983,LA_SDMS_GOLDEN HILLS RD_P,0,1.3712376,M21PA,{0965F2D6-C285-46CC-AE5A-C9352C60F2E3},2665.0568217167
3984,LA_SDMS_GOLDEN HILLS RD_P,1.3712376,1.444362,,{47DA0072-15F8-4EF5-B19C-854564B5759D},142.060893196064
3985,MER_CO_ATWATER BLVD_P,0,2.8326635,M21PA,{B148B51D-99EE-4359-9786-1C56717B9486},5737.57592149166
3986,MRN_CO_LUCAS VALLEY RD_P,7.2651467,10.2682565,M21PA,{288151AD-1E0B-45E3-B2E6-D32CE0334E40},6138.43729890299
3987,MRN_CO_LUCAS VALLEY RD_P,7.035303,7.2651467,,{80D1520E-7E64-4CB2-8600-01665326919A},469.967328325135
3988,SAC_ELKG_POWER INN RD_S,0,1.4734816,M21PA,{5F9F1EE1-0EC7-4A44-88CA-C101BD477B74},3032.36966610852
3989,SAC_ELKG_POWER INN RD_S,1.4744816,2.897182,M21PA,{EC121228-0555-41CD-8F15-0F8DF2072047},2933.38647875566
3990,SAC_ELKG_POWER INN RD_S,2.898182,3.5875613,M21PA,{BAA5AE8A-1A7A-45CC-9716-9271EB4E01BE},1422.60750304062
3991,YOL_WD_GIBSON RD_P,2.0016948,3.9940894,M21PA,{F0E8BB7B-8062-4865-BA95-79F272D9BCAD},4128.04584006585
3992,SB_SB_JAMES FOWLER RD_P,0,0.1520482,IC,{1A63809B-F9FF-4799-BA3C-A093D3C86DEC},297.274211860047
3993,SON_CO_BODEGA AVE_P,1.5007835,1.7557576,M21PA,{88A6EB7D-F3A4-4E27-A3FB-674C04075336},524.223469047802
3994,SON_CO_PETALUMA BLVD_P,3.3340101,3.4774979,M21PA,{89A4FAF5-0748-4FB7-AAD2-0D7B82E25D67},294.055737594443
3995,SON_CO_PETALUMA BLVD_P,3.4784979,4.7344799,M21PA,{30A121F9-5E05-4A78-A433-84784300299C},2576.22728426268
3996,RND_700280_P,0,0.0740368,M21PA,{06D22E22-6292-4EC2-9021-74EC24313436},151.797515880709
3997,SON_SEB_S HIGH ST_P,0.5215945,0.5719866,M21PA,{042DBC05-18DB-4309-98E2-72C0ABD8EE3C},104.116646349589
3998,STA_CO_MITCHELL RD_P,8.2997912,13.107135,M21PA,{3B21657E-FD24-4D19-8F89-6471BF5AC7A3},9787.80949724728
3999,STA_CO_MITCHELL RD_S,0,0.2020699,M21PA,{50D362FF-BD39-49DE-807E-6454F1DB932B},410.897486049219
4000,STA_CO_MITCHELL RD_S,0.2030699,2.6412893,M21PA,{5ADB0789-B820-4724-94B6-9E263AF93E81},4737.51298649823
4001,STA_CO_PELANDALE AVE_S,0,0.5589775,M21PA,{742AAEAE-1B7F-4AF8-8DA5-F108D7A3C7F1},1129.43733685945
4002,STA_CO_PELANDALE AVE_S,0.5599775,3.6092066,M21PA,{C031C955-587F-4BCF-BCF2-89D95333E67D},6201.5665504325
4003,TUL_VIS_N PLAZA DR_S,0,0.5949811,M21PA,{755DAFF8-4C07-4EFA-9387-7F3A7EDAB4EE},1190.66372407061
4004,VEN_THOK_LYNN RD_S,0.6408435,9.0565283,M21PA,{30DDE423-65A1-41F4-B509-2E59FD476436},16387.7764958885
4005,VEN_THOK_W OLSEN RD_S,0,1.2565705,M21PA,{E9B02D25-7B7E-41B3-B2B1-E4B1F99DF3C5},2445.58335584492
4006,FRE_FRE_N CLOVIS AVE_P,0,0.4952985,M21PA,{CCA01446-755D-45F9-975C-735B25AAA48E},996.659492322095
4007,FRE_FRE_N CLOVIS AVE_P,2.8971049,6.5161152,M21PA,{87ABC5F3-404F-4076-A34B-4BAE0851CF51},7288.25293310982
4008,FRE_FRE_N CLOVIS AVE_P,0.4952985,2.8971049,,{8E06CCF6-437D-44E1-B3FE-A220C89D3D75},4834.29498187405
4009,FRE_CO_E JENSEN AVE_P,2.9540126,3.0147655,,{221F93BB-9FB6-45C6-812F-B7C046C1C6E9},122.362674961242
4010,FRE_FRE_VENTURA AVE_P,0,2.6991754,,{07D077E7-8BD7-4F0B-A230-4D3C6B357419},5414.06217997141
4011,FRE_FRE_E MCKINLEY AVE_P,0,0.6670081,M21PA,{0BC484E1-60EA-4B68-9EEF-98F450F0B244},1342.16565122373
4012,FRE_FRE_E MCKINLEY AVE_P,0.6670081,1.994454,,{8A4854F7-2ED0-40C7-9B09-BD7A1A4B1C44},2671.11726936318
4013,SON_SEB_BURNETT ST_P,0,0.1450937,M21PA,{90205C43-1892-4D9B-A05D-B69B0B2A3D7B},298.067580115148
4014,TUL_VIS_N PLAZA DR_P,0,0.5890429,M21PA,{244258C8-CB82-4DE3-80B9-04750624C6CE},1178.77809291709
4015,VEN_THOK_N MOORPARK RD_S,0.020143,3.606095,M21PA,{302C3080-943F-466F-9616-26D0FABCF73D},6999.34620375976
4016,FRE_FRE_N CEDAR AVE_P,0,0.5008143,M21PA,{8371C807-0072-43B7-951C-4B1EFDB9DBA5},1007.9651267263
4017,FRE_FRE_N CEDAR AVE_P,0.5008143,6.5077265,,{01B18F23-1031-4BB1-90B7-1C8F773C2773},12097.0671879209
4018,FRE_FRE_N CHESTNUT DIAGONAL_P,0,0.7391893,,{2C5C0B9B-618F-49D4-9BC2-118EA9641AAE},1473.0685475119
4019,FRE_FRE_N H ST_P,0,0.2223581,M21PA,{BFC07DB5-0F9B-4A0B-BF85-BBA6AB0F0762},447.05276895606
4020,FRE_FRE_N H ST_P,0.2223581,0.4542138,,{0307C2A4-AA98-4F75-9B0B-B0DC62DDA352},466.155260165863
4021,FRE_FRE_E KINGS CANYON RD_P,0,5.012904,,{BB194C20-7D4D-4684-8E78-107425B28DA9},10075.3600987862
4022,FRE_CO_W SHIELDS AVE_P,30.2072611,30.2072625,M21PA,{C20E058A-96AD-46B5-81B5-61652FBBAA60},0.00280000083148479
4023,FRE_CO_W SHIELDS AVE_P,31.7013351,33.4438011,M21PA,{7E9795EC-51DC-4F0B-AAA3-998E16D2F619},3503.00375680521
4024,FRE_CO_W SHIELDS AVE_P,30.2072625,31.7013351,,{9FF5AF80-9405-4032-BB6D-872BF099A308},3003.63548914662
4025,FRE_CO_W SHAW AVE_P,28.9997731,34.983866,M21PA,{91214869-4746-465F-8C13-ED779C2AFEB4},12037.4924532558
4026,FRE_CO_W SHAW AVE_P,27.492112,28.9997731,,{8B92BAAB-4125-4EDC-8F2C-47D8DD2F4E86},3032.76983992127
4027,FRE_FRE_N WEST AVE_P,0.4210497,2.0646936,M21PA,{D53BF54E-453B-4949-A228-419D6C3FB67B},3306.70937790333
4028,FRE_FRE_N WEST AVE_P,2.0646936,5.5662432,,{E94861BD-4F57-49E4-8DC0-E826CC1C46DE},7047.81544807024
4029,ALA_ALA_WEBSTER ST_S,0,0.0780088,M21PA,{33431AA2-9BAD-48EC-8108-316E43E5CDA7},159.05558659012
4030,ALA_OAK_7TH ST_S,1.4096612,1.9257966,M21PA,{B16708DB-9B3A-4AA0-ADBC-AA3B014D2D6D},1051.69462205202
4031,CC_MTZ_ALHAMBRA AVE_S,1.1794741,1.2565524,IC,{5FB36178-9C33-44EE-B8FD-6A17F65F388E},159.631718051829
4032,FRE_CO_E ASHLAN AVE_S,2.7559214,4.0086629,M21PA,{9D6C7A46-7A00-410C-852D-DA6AD817F2CE},2519.27545297925
4033,FRE_CO_E JENSEN AVE BYP_S,0,0.594794,M21PA,{66F204FE-CFBE-42C7-9BD0-6F1F2B2C3487},1194.44494596433
4034,FRE_CO_S CEDAR AVE_S,0,0.5102159,M21PA,{34D8DA81-4A19-43AF-AA4F-7615CC2C517E},1005.34918910066
4035,FRE_CO_S CHESTNUT AVE_S,0,4.6397515,M21PA,{1D0BC29C-0354-4AE6-8952-2A5C8B7B3327},9324.20747236849
4036,FRE_CO_W HERNDON AVE_S,0,7.149944,M21PA,{5E9A2D14-B7BB-46CB-888A-B9B5D04A3F5F},14382.9654192886
4037,FRE_CO_W SHAW AVE_S,0,5.1194432,M21PA,{4A20D3A1-0BDB-48EE-9349-55ABB257FED9},10294.138217609
4038,FRE_CO_W SHIELDS AVE_S,0,0.5996137,M21PA,{77DBFC5A-C366-4CA3-B383-5F224B050649},1205.23827680962
4039,FRE_FRE_E HERNDON AVE_P,0,6.5077511,M21PA,{9154FECF-ACC9-4107-8F31-BC3AAF1651A9},13086.5118805527
4040,FRE_FRE_E HERNDON AVE_P,6.5077511,6.5113245,,{B36D9E6B-6F3C-4AB6-B8DD-F2FE0A67DAD5},7.18579629177643
4041,FRE_FRE_E MCKINLEY AVE_S,3.4699249,4.4756402,M21PA,{9BF37BE0-D745-4328-A4A0-770A6498F448},2022.14959304992
4042,FRE_FRE_E MCKINLEY AVE_S,2.4715768,3.4699249,IC,{2143C5B0-BFC6-4754-AF3C-7747A52B0B3C},2007.33480112607
4043,FRE_FRE_E SHAW AVE_S,0,6.0073619,M21PA,{E0FDA6ED-D855-4DD5-A22A-79BCD34FD423},12072.8944558535
4044,FRE_FRE_N CEDAR AVE_S,0,0.5008912,M21PA,{9CD240CA-A738-459C-A09C-B4E23AEEFAF6},1007.59162008354
4045,FRE_FRE_N CLOVIS AVE_S,0,0.495914,M21PA,{3025A787-7D45-4318-9889-68FB49503E98},996.911866587065
4046,FRE_FRE_N CLOVIS AVE_S,2.8991894,6.5130314,M21PA,{754FECCA-02F7-437F-A982-D8D8E19CB7DB},7285.83922930548
4047,FRE_FRE_N FRIANT RD_S,0,3.4854849,M21PA,{D492B62B-042C-46D3-873D-F354E9787EE5},7017.43543760279
4048,FRE_FRE_N FRIANT RD_P,0,3.4853782,M21PA,{795960DD-16B4-47E6-A5D2-9CC3D2E90016},7012.73557151263
4049,FRE_FRE_N FRIANT RD_P,3.4853782,3.4889461,,{AB019F3B-3264-4BB2-9411-C43372A512AD},7.18112567984486
4050,FRE_FRE_N WEST AVE_S,0,1.6359339,M21PA,{50C14072-379C-4CA5-B186-E7541E8BC723},3309.10281943449
4051,FRE_FRE_N WILLOW AVE_S,0,5.0845064,M21PA,{CD4AA50A-1E5A-406E-9F36-0BF48A1152DB},14242.2407393932
4052,FRE_KNGB_SIMPSON ST_S,0,0.7290785,M21PA,{2B48AF34-6721-424C-B2EB-97C6ABFF3897},1461.4679016156
4053,FRE_KNGB_SIMPSON ST_S,0.7300785,1.2391929,M21PA,{F361B5C4-0358-423E-BBE6-01A44A609424},1022.63110898861
4054,FRE_SEL_GOLDEN STATE BLVD_S,2.9205392,3.4412609,M21PA,{AC4731A6-33F0-47A0-8564-C182D88C97E0},1042.68706410025
4055,HUM_CO_MAIN ST_S,0,0.0948307,M21PA,{25ED9C54-6BCE-4956-B0B1-725385F2C1DB},200.764905235005
4056,IMP_ECN_ADAMS AVE_S,0,0.4260458,M21PA,{2B695CA1-54C5-4827-8EF5-8F8EFBD16F25},813.822197686933
4057,IMP_ECN_S IMPERIAL AVE_S,0,0.2966735,M21PA,{A4F9F7C5-C54D-48A4-B12A-3E220696E2EB},570.747265978284
4058,KER_BKD_AIRPORT DR_S,0,1.844412,M21PA,{A2C4F233-18FA-41C5-BD27-8771AEBCC46C},3651.31735483523
4059,KER_BKD_ALLEN RD_S,1.8495525,2.1468239,M21PA,{1879FC7E-7F16-4D4C-9B47-2CF8DB2D97A3},589.019101037597
4060,KER_SHF_SANTA FE WAY_S,0,0.1184709,M21PA,{ED4A5981-B513-4EAA-9A87-3BD0A2F827A7},315.262444354572
4061,KER_BKD_ALLEN RD_P,0,2.9488675,M21PA,{2953EF05-1273-456D-994C-B7A2066001DA},5834.17937872157
4062,KER_BKD_ALLEN RD_P,2.9488675,2.9576124,,{1B312B68-889B-4E6D-AD8C-0965DED62A02},17.3022971812063
4063,KER_BKD_CALLOWAY DR_S,0,1.9554498,M21PA,{766AFF20-6746-4E1D-AF9E-D29ACF956919},3859.82786134343
4064,KER_BKD_CALLOWAY DR_S,1.9564498,4.4662959,M21PA,{2A5CE6CE-E495-466D-ABB5-24BADDBD059E},4981.6321344091
4065,KER_BKD_MANOR ST_S,0,3.4515464,M21PA,{07576E43-FEED-4A2E-9132-A702A75D1D3F},6825.85103264322
4066,KER_BKD_N CHESTER AVE_S,0,2.5964911,M21PA,{1C4B5F31-DA0B-4CD3-9F67-06F2BB3BD9A1},5130.30509893469
4067,KER_BKD_Q ST_S,0,0.2067951,IC,{61330D82-8119-4134-B883-13D18818EADD},409.069111583778
4068,KER_CO_7TH STANDARD RD_S,2.8598576,6.947839,M21PA,{2D4DCF7E-23E9-4A75-A9D7-318E034DD2E0},8077.50354842542
4069,KER_CO_CHINA GRADE LOOP_S,0.9978994,1.0853682,M21PA,{2E318F58-AB5A-4F0A-9428-BE916BCEBBB0},172.952414521203
4070,KER_CO_MERLE HAGGARD DR_S,0,1.9836442,M21PA,{D95B823B-99B4-4FA5-92A6-3DB8B770ACB9},3920.01075379572
4071,KER_CO_MERLE HAGGARD DR_S,1.9846442,2.9732985,M21PA,{AFA6390D-797E-40E4-BB14-D374F19C74DD},1953.09283478182
4072,KER_SHF_E LERDO HWY_S,0,5.6513457,M21PA,{E73D35F3-B317-4E1B-872D-0548423CD83D},11156.1924678384
4073,KER_SHF_SANTA FE WAY_P,0,0.1510606,,{2CD7CC7C-19D0-4175-B584-34BC0FFD41CF},299.891550429819
4074,KER_SHF_LERDO HWY_S,0,0.3588407,M21PA,{5B1FD94D-769A-4850-9197-C2D8F133E913},709.343373015935
4075,KIN_CO_12TH AVE_S,0,0.2204288,M21PA,{B4FEB23E-CA3D-4A68-876A-34B75C5D340A},433.014841924955
4076,KIN_CO_12TH AVE_S,0.2214288,2.996051,M21PA,{F745DFBA-4366-4A7B-BC82-32CD40CA1965},5559.02573988262
4077,KIN_CO_N 10TH AVE_S,0,2.7583888,M21PA,{8C38BC3F-4870-4944-99EB-F6BA2437F9B4},5523.56637303564
4078,KIN_CO_W GRANGEVILLE BLVD_S,0.5022951,2.0013675,M21PA,{AEBF0928-FC56-4873-B0FD-3EEBFF109E93},2995.97036505255
4079,LA_CLA_TOWNE AVE_S,0,0.217254,M21PA,{7E4A0A3D-F868-40DC-A902-49FFFBCF0DFE},423.772695955049
4080,LA_CLC_JEFFERSON BLVD_S,0,0.8610767,M21PA,{A8733EF3-A8A2-4DDF-ADD9-F7BE5B90E49F},1676.49105713061
4081,LA_CLC_OVERLAND AVE_S,0,0.1090822,M21PA,{93AF3440-AFF7-4F5E-B216-3F34D5BCDD72},212.072709405743
4082,LA_CLC_OVERLAND AVE_S,0.1100822,0.2768556,M21PA,{7FC95DA4-D507-422B-B2D1-D8208CFBDE15},326.427333448724
4083,LA_CLC_OVERLAND AVE_S,0.2778556,0.4145299,M21PA,{63615381-EBFE-473D-A8CB-A35FBE4EABDB},267.929095864593
4084,LA_LA_JEFFERSON BLVD_S,0,0.1516936,M21PA,{3CC92BD6-34D7-4C40-B32A-2804E07989E6},294.553773115964
4085,LA_LA_JEFFERSON BLVD_S,0.1526936,0.3528978,M21PA,{556EF6E1-ED25-494E-B751-B264E9ABEEC9},390.823540792043
4086,ALA_ALA_WEBSTER ST_P,0.6012751,0.6856327,M21PA,{2FAEDC33-FF09-4744-AD08-A09FD21C1721},172.002235151939
4087,MERGE_080@580_2_S,0,0.0543107,INTERSTATE,{C7BD36E1-1267-461B-9076-708A16529C81},110.90101619596
4088,ALA_FMT_PERALTA BLVD_FRONTAGE_1_P,0,0.0001269,,{8E905FED-5849-4E31-9605-F655CAB071D3},0.260682125727578
4089,ALA_LVMR_N LIVERMORE AVE_P,1.3915835,5.0362215,M21PA,{D4CD0B5B-4900-414F-AE42-9E437C9B29EF},7425.8173774069
4090,ALA_LVMR_N LIVERMORE AVE_P,1.3825533,1.3915835,,{30D5EA65-D8AE-4647-B34A-D0DF073EEC98},18.3925302758576
4091,ALA_OAK_FRUITVALE AVE_S,0,0.0894792,M21PA,{4C091ED9-2284-4313-B112-066EB788BA62},182.471087645297
4092,ALA_OAK_HARRISON ST_P,0.2050097,0.2099547,,{8B944AE8-BC72-4938-B622-67C24A76D54B},10.1446310535654
4093,CC_ORIN_CAMINO PABLO_S,0,0.1843668,M21PA,{98B72B17-DBC4-4E64-B83B-208DB3E39FB1},376.376476883628
4094,FRE_CO_E JENSEN AVE_S,1.4779663,2.1962195,M21PA,{F8C5E04D-20AF-4A34-BF2E-6D1E25A84924},1443.54295991889
