Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002A_001,SE_A12002A_002,SE_A12002A_003,SE_A12002A_004,SE_A12002A_005,SE_A12002A_006,SE_A12002A_007,SE_A12002A_008,PCT_SE_A12002A_002,PCT_SE_A12002A_003,PCT_SE_A12002A_004,PCT_SE_A12002A_005,PCT_SE_A12002A_006,PCT_SE_A12002A_007,PCT_SE_A12002A_008
"06037113234","Census Tract 1132.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.34",,,,1847,532,379,523,285,99,22,7,28.8,20.52,28.32,15.43,5.36,1.19,0.38
"06037113235","Census Tract 1132.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.35",,,,651,40,158,289,127,17,15,5,6.14,24.27,44.39,19.51,2.61,2.3,0.77
"06037113237","Census Tract 1132.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.37",,,,1724,111,227,561,607,57,112,49,6.44,13.17,32.54,35.21,3.31,6.5,2.84
"06037113238","Census Tract 1132.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.38",,,,1462,417,276,409,253,75,19,13,28.52,18.88,27.98,17.31,5.13,1.3,0.89
"06037113239","Census Tract 1132.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.39",,,,625,119,191,191,53,48,0,23,19.04,30.56,30.56,8.48,7.68,0,3.68
"06037113301","Census Tract 1133.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.01",,,,1589,149,252,470,403,160,135,20,9.38,15.86,29.58,25.36,10.07,8.5,1.26
"06037113303","Census Tract 1133.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.03",,,,1478,63,372,499,363,137,44,0,4.26,25.17,33.76,24.56,9.27,2.98,0
"06037113322","Census Tract 1133.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.22",,,,1462,130,123,503,478,105,74,49,8.89,8.41,34.4,32.69,7.18,5.06,3.35
"06037113323","Census Tract 1133.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.23",,,,1374,177,346,379,314,137,12,9,12.88,25.18,27.58,22.85,9.97,0.87,0.66
"06037113324","Census Tract 1133.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1133.24",,,,818,60,324,126,268,25,15,0,7.33,39.61,15.4,32.76,3.06,1.83,0
"06037113423","Census Tract 1134.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.23",,,,937,119,69,397,277,75,0,0,12.7,7.36,42.37,29.56,8,0,0
"06037113424","Census Tract 1134.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.24",,,,1330,223,130,487,416,67,0,7,16.77,9.77,36.62,31.28,5.04,0,0.53
"06037113425","Census Tract 1134.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.25",,,,1319,280,436,378,144,55,26,0,21.23,33.06,28.66,10.92,4.17,1.97,0
"06037113426","Census Tract 1134.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.26",,,,766,56,205,247,193,58,0,7,7.31,26.76,32.25,25.2,7.57,0,0.91
"06037113427","Census Tract 1134.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.27",,,,854,237,241,148,187,34,0,7,27.75,28.22,17.33,21.9,3.98,0,0.82
"06037113428","Census Tract 1134.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1134.28",,,,1149,119,392,317,201,93,27,0,10.36,34.12,27.59,17.49,8.09,2.35,0
"06037115101","Census Tract 1151.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.01",,,,1720,69,120,477,694,236,84,40,4.01,6.98,27.73,40.35,13.72,4.88,2.33
"06037115103","Census Tract 1151.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.03",,,,100,7,0,30,48,11,4,0,7,0,30,48,11,4,0
"06037115104","Census Tract 1151.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1151.04",,,,1361,66,159,281,590,126,36,103,4.85,11.68,20.65,43.35,9.26,2.65,7.57
"06037115202","Census Tract 1152.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.02",,,,2264,397,556,437,571,158,113,32,17.54,24.56,19.3,25.22,6.98,4.99,1.41
"06037115203","Census Tract 1152.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.03",,,,782,98,37,308,195,83,12,49,12.53,4.73,39.39,24.94,10.61,1.53,6.27
"06037115204","Census Tract 1152.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1152.04",,,,1459,112,230,356,647,77,20,17,7.68,15.76,24.4,44.35,5.28,1.37,1.17
"06037115301","Census Tract 1153.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.01",,,,1621,144,386,557,373,66,52,43,8.88,23.81,34.36,23.01,4.07,3.21,2.65
"06037115302","Census Tract 1153.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1153.02",,,,1379,516,402,277,166,18,0,0,37.42,29.15,20.09,12.04,1.31,0,0
"06037115401","Census Tract 1154.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.01",,,,2075,472,476,670,295,99,57,6,22.75,22.94,32.29,14.22,4.77,2.75,0.29
"06037115403","Census Tract 1154.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.03",,,,1154,234,282,243,314,52,23,6,20.28,24.44,21.06,27.21,4.51,1.99,0.52
"06037115404","Census Tract 1154.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1154.04",,,,1038,191,173,291,340,43,0,0,18.4,16.67,28.03,32.76,4.14,0,0
"06037117101","Census Tract 1171.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.01",,,,1553,215,293,478,426,130,0,11,13.84,18.87,30.78,27.43,8.37,0,0.71
"06037117102","Census Tract 1171.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.02",,,,976,202,281,254,163,34,42,0,20.7,28.79,26.02,16.7,3.48,4.3,0
"06037117201","Census Tract 1172.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.01",,,,1030,186,301,348,118,77,0,0,18.06,29.22,33.79,11.46,7.48,0,0
"06037117202","Census Tract 1172.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.02",,,,987,135,251,246,258,69,14,14,13.68,25.43,24.92,26.14,6.99,1.42,1.42
"06037117301","Census Tract 1173.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.01",,,,1225,128,311,314,316,131,20,5,10.45,25.39,25.63,25.8,10.69,1.63,0.41
"06037117302","Census Tract 1173.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.02",,,,1662,107,306,373,606,151,51,68,6.44,18.41,22.44,36.46,9.09,3.07,4.09
"06037117303","Census Tract 1173.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.03",,,,1450,263,281,543,287,45,19,12,18.14,19.38,37.45,19.79,3.1,1.31,0.83
"06037117404","Census Tract 1174.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.04",,,,2119,214,411,637,775,48,18,16,10.1,19.4,30.06,36.57,2.27,0.85,0.76
"06037117405","Census Tract 1174.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.05",,,,769,379,160,205,2,10,13,0,49.28,20.81,26.66,0.26,1.3,1.69,0
"06037117407","Census Tract 1174.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.07",,,,920,464,279,157,20,0,0,0,50.43,30.33,17.07,2.17,0,0,0
"06037117408","Census Tract 1174.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.08",,,,785,282,230,198,55,7,0,13,35.92,29.3,25.22,7.01,0.89,0,1.66
"06037117510","Census Tract 1175.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.10",,,,1217,512,460,186,49,0,0,10,42.07,37.8,15.28,4.03,0,0,0.82
"06037117520","Census Tract 1175.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.20",,,,1161,506,328,238,84,5,0,0,43.58,28.25,20.5,7.24,0.43,0,0
"06037117530","Census Tract 1175.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.30",,,,1816,808,496,317,155,25,15,0,44.49,27.31,17.46,8.54,1.38,0.83,0
"06037119001","Census Tract 1190.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.01",,,,1632,620,457,361,154,20,10,10,37.99,28,22.12,9.44,1.23,0.61,0.61
"06037119003","Census Tract 1190.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.03",,,,1560,769,326,317,121,27,0,0,49.29,20.9,20.32,7.76,1.73,0,0
"06037119004","Census Tract 1190.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.04",,,,805,268,190,208,113,0,0,26,33.29,23.6,25.84,14.04,0,0,3.23
"06037119201","Census Tract 1192.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.01",,,,1485,533,460,273,153,59,7,0,35.89,30.98,18.38,10.3,3.97,0.47,0
"06037119202","Census Tract 1192.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.02",,,,1510,526,488,316,171,9,0,0,34.83,32.32,20.93,11.32,0.6,0,0
"06037119310","Census Tract 1193.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.10",,,,1509,377,310,572,199,51,0,0,24.98,20.54,37.91,13.19,3.38,0,0
"06037119320","Census Tract 1193.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.20",,,,1407,465,428,357,140,17,0,0,33.05,30.42,25.37,9.95,1.21,0,0
"06037119340","Census Tract 1193.40, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.40",,,,1279,581,410,197,45,46,0,0,45.43,32.06,15.4,3.52,3.6,0,0
"06037119341","Census Tract 1193.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.41",,,,902,380,169,121,182,19,26,5,42.13,18.74,13.41,20.18,2.11,2.88,0.55
"06037119342","Census Tract 1193.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.42",,,,830,306,162,246,108,8,0,0,36.87,19.52,29.64,13.01,0.96,0,0
"06037119400","Census Tract 1194, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1194",,,,1698,665,369,492,72,58,12,30,39.16,21.73,28.98,4.24,3.42,0.71,1.77
"06037119700","Census Tract 1197, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1197",,,,1330,372,272,338,208,131,0,9,27.97,20.45,25.41,15.64,9.85,0,0.68
"06037119801","Census Tract 1198.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.01",,,,830,310,152,205,137,9,10,7,37.35,18.31,24.7,16.51,1.08,1.2,0.84
"06037119802","Census Tract 1198.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.02",,,,1114,406,423,194,81,10,0,0,36.45,37.97,17.41,7.27,0.9,0,0
"06037119900","Census Tract 1199, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1199",,,,1507,264,635,351,167,57,28,5,17.52,42.14,23.29,11.08,3.78,1.86,0.33
"06037120010","Census Tract 1200.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.10",,,,877,282,156,254,176,5,4,0,32.16,17.79,28.96,20.07,0.57,0.46,0
"06037120020","Census Tract 1200.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.20",,,,1433,753,218,286,160,16,0,0,52.55,15.21,19.96,11.17,1.12,0,0
"06037120030","Census Tract 1200.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.30",,,,665,282,186,90,91,16,0,0,42.41,27.97,13.53,13.68,2.41,0,0
"06037120103","Census Tract 1201.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.03",,,,710,320,214,132,33,11,0,0,45.07,30.14,18.59,4.65,1.55,0,0
"06037120104","Census Tract 1201.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.04",,,,753,211,198,176,160,8,0,0,28.02,26.29,23.37,21.25,1.06,0,0
"06037120105","Census Tract 1201.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.05",,,,903,308,345,150,94,6,0,0,34.11,38.21,16.61,10.41,0.66,0,0
"06037120106","Census Tract 1201.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.06",,,,1495,666,382,347,70,16,14,0,44.55,25.55,23.21,4.68,1.07,0.94,0
"06037120107","Census Tract 1201.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.07",,,,1077,534,325,100,100,18,0,0,49.58,30.18,9.29,9.29,1.67,0,0
"06037120108","Census Tract 1201.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.08",,,,1417,484,375,232,276,50,0,0,34.16,26.46,16.37,19.48,3.53,0,0
"06037120300","Census Tract 1203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1203",,,,1896,441,514,492,399,50,0,0,23.26,27.11,25.95,21.04,2.64,0,0
"06037120400","Census Tract 1204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1204",,,,2095,578,751,508,226,32,0,0,27.59,35.85,24.25,10.79,1.53,0,0
"06037121010","Census Tract 1210.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.10",,,,2095,598,592,652,196,35,22,0,28.54,28.26,31.12,9.36,1.67,1.05,0
"06037121020","Census Tract 1210.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.20",,,,1137,373,229,283,229,12,11,0,32.81,20.14,24.89,20.14,1.06,0.97,0
"06037121101","Census Tract 1211.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.01",,,,1131,385,212,376,124,23,11,0,34.04,18.74,33.24,10.96,2.03,0.97,0
"06037121102","Census Tract 1211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.02",,,,741,170,182,287,62,27,13,0,22.94,24.56,38.73,8.37,3.64,1.75,0
"06037121210","Census Tract 1212.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.10",,,,1053,457,238,157,154,39,8,0,43.4,22.6,14.91,14.62,3.7,0.76,0
"06037121221","Census Tract 1212.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.21",,,,805,221,265,176,94,16,20,13,27.45,32.92,21.86,11.68,1.99,2.48,1.61
"06037121222","Census Tract 1212.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.22",,,,1656,757,429,269,200,1,0,0,45.71,25.91,16.24,12.08,0.06,0,0
"06037121600","Census Tract 1216, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1216",,,,866,161,155,284,211,42,13,0,18.59,17.9,32.79,24.36,4.85,1.5,0
"06037121801","Census Tract 1218.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1218.01",,,,1309,501,226,396,129,57,0,0,38.27,17.27,30.25,9.85,4.35,0,0
"06037121802","Census Tract 1218.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1218.02",,,,1145,351,385,269,128,12,0,0,30.66,33.62,23.49,11.18,1.05,0,0
"06037121900","Census Tract 1219, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1219",,,,953,342,238,185,171,17,0,0,35.89,24.97,19.41,17.94,1.78,0,0
"06037122000","Census Tract 1220, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1220",,,,1720,405,506,560,118,43,88,0,23.55,29.42,32.56,6.86,2.5,5.12,0
"06037122120","Census Tract 1221.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.20",,,,1464,596,392,339,60,41,0,36,40.71,26.78,23.16,4.1,2.8,0,2.46
"06037122121","Census Tract 1221.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.21",,,,866,364,196,166,91,17,32,0,42.03,22.63,19.17,10.51,1.96,3.7,0
"06037122122","Census Tract 1221.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.22",,,,710,260,229,164,30,11,16,0,36.62,32.25,23.1,4.23,1.55,2.25,0
"06037122200","Census Tract 1222, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1222",,,,1320,537,398,284,45,43,6,7,40.68,30.15,21.52,3.41,3.26,0.45,0.53
"06037122410","Census Tract 1224.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1224.10",,,,1359,544,245,305,203,42,20,0,40.03,18.03,22.44,14.94,3.09,1.47,0
"06037122420","Census Tract 1224.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1224.20",,,,1754,533,367,507,272,40,10,25,30.39,20.92,28.91,15.51,2.28,0.57,1.43
"06037123010","Census Tract 1230.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1230.10",,,,1127,477,293,251,61,45,0,0,42.32,26,22.27,5.41,3.99,0,0
"06037123020","Census Tract 1230.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1230.20",,,,1060,293,429,267,65,6,0,0,27.64,40.47,25.19,6.13,0.57,0,0
"06037123103","Census Tract 1231.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1231.03",,,,1469,334,300,424,258,136,17,0,22.74,20.42,28.86,17.56,9.26,1.16,0
"06037123104","Census Tract 1231.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1231.04",,,,1771,392,491,488,304,96,0,0,22.13,27.72,27.56,17.17,5.42,0,0
"06037123203","Census Tract 1232.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.03",,,,927,375,202,249,63,30,0,8,40.45,21.79,26.86,6.8,3.24,0,0.86
"06037123204","Census Tract 1232.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.04",,,,1320,530,215,364,113,56,10,32,40.15,16.29,27.58,8.56,4.24,0.76,2.42
"06037123205","Census Tract 1232.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.05",,,,1019,384,278,226,101,30,0,0,37.68,27.28,22.18,9.91,2.94,0,0
"06037123206","Census Tract 1232.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.06",,,,785,326,193,229,37,0,0,0,41.53,24.59,29.17,4.71,0,0,0
"06037123301","Census Tract 1233.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1233.01",,,,1387,259,218,412,385,66,36,11,18.67,15.72,29.7,27.76,4.76,2.6,0.79
"06037123303","Census Tract 1233.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1233.03",,,,1112,318,277,297,163,30,20,7,28.6,24.91,26.71,14.66,2.7,1.8,0.63
